Order_ID,Order_Date,Origin_City,Destination_City,Route_Type,Transportation_Mode,Product_Category,Base_Lead_Time_Days,Scheduled_Lead_Time_Days,Actual_Lead_Time_Days,Delay_Days,Delivery_Status,Disruption_Event,Geopolitical_Risk_Index,Weather_Severity_Index,Inflation_Rate_Pct,Shipping_Cost_USD,Order_Weight_Kg,Mitigation_Action_Taken
ORD-DEA5D62F,2024-02-19,"Tokyo, JP","Singapore, SG",Intra-Asia,Sea,Auto Parts,7,9,7,0,On Time,None,0.59,2.3,3.99,7455.51,9378,Standard Shipping
ORD-B7CEF98E,2025-07-15,"Tokyo, JP","Singapore, SG",Intra-Asia,Sea,Perishable Foods,7,10,7,0,On Time,None,0.11,0.0,2.69,4836.27,8714,Standard Shipping
ORD-816E5D80,2025-05-26,"Shenzhen, CN","Rotterdam, NL",Suez,Sea,Raw Materials,28,29,29,0,On Time,None,0.28,2.8,5.3,1086.08,1697,Standard Shipping
ORD-DAF43019,2026-01-01,"Hamburg, DE","New York, US",Atlantic,Air,Semiconductors,2,3,2,0,On Time,None,0.42,6.6,3.58,20399.72,2612,Standard Shipping
ORD-4F6246C9,2025-10-01,"Shanghai, CN","Los Angeles, US",Pacific,Air,Semiconductors,2,5,2,0,On Time,None,0.42,5.6,4.77,19259.46,2466,Standard Shipping
ORD-658A718E,2024-04-02,"Hamburg, DE","New York, US",Atlantic,Sea,Consumer Electronics,12,14,13,0,On Time,None,0.13,4.1,4.1,2518.2,4457,Standard Shipping
ORD-557AEFDA,2025-09-30,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Auto Parts,18,21,20,0,On Time,None,0.62,8.7,3.25,5646.51,6971,Standard Shipping
ORD-24E8FD1B,2025-09-22,"Tokyo, JP","Singapore, SG",Intra-Asia,Sea,Perishable Foods,7,9,7,0,On Time,None,0.33,7.5,4.84,6073.45,9133,Standard Shipping
ORD-AF136C80,2024-07-22,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Textiles,18,21,18,0,On Time,None,0.87,4.8,2.78,7485.61,8006,Standard Shipping
ORD-8AF4C71B,2025-12-05,"Tokyo, JP","Singapore, SG",Intra-Asia,Sea,Perishable Foods,7,9,6,0,On Time,None,0.42,2.1,3.79,940.75,1325,Standard Shipping
ORD-96B1DD13,2025-12-15,"Shenzhen, CN","Rotterdam, NL",Suez,Sea,Consumer Electronics,28,31,29,0,On Time,None,0.41,3.9,3.48,6954.82,9865,Standard Shipping
ORD-562E6AF0,2025-02-04,"Mumbai, IN","Felixstowe, UK",Suez,Sea,Auto Parts,24,27,25,0,On Time,None,0.44,7.0,4.2,4367.52,6066,Standard Shipping
ORD-84306915,2024-11-18,"Hamburg, DE","New York, US",Atlantic,Air,Pharmaceuticals,2,5,3,0,On Time,None,0.15,1.0,3.25,59973.65,9482,Standard Shipping
ORD-022CA515,2025-08-02,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Auto Parts,18,19,19,0,On Time,None,0.66,1.3,4.12,6587.71,7937,Standard Shipping
ORD-FB3471B7,2024-03-10,"Shanghai, CN","Los Angeles, US",Pacific,Air,Semiconductors,2,4,3,0,On Time,None,0.75,1.1,4.22,63448.0,6592,Standard Shipping
ORD-894EF59D,2025-06-20,"Santos, BR","Shanghai, CN",Commodity,Sea,Perishable Foods,35,37,35,0,On Time,None,0.32,4.9,2.62,4299.9,6515,Standard Shipping
ORD-00BCE790,2024-05-24,"Shenzhen, CN","Rotterdam, NL",Suez,Sea,Consumer Electronics,28,29,28,0,On Time,None,0.52,8.0,3.86,5118.6,6735,Standard Shipping
ORD-DD67D0AA,2024-08-03,"Santos, BR","Shanghai, CN",Commodity,Sea,Pharmaceuticals,35,36,36,0,On Time,None,0.81,9.0,2.66,5933.18,6556,Standard Shipping
ORD-F1B55909,2025-08-17,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Textiles,18,21,18,0,On Time,None,0.34,5.5,1.51,1756.74,2622,Standard Shipping
ORD-A8825462,2025-10-05,"Tokyo, JP","Singapore, SG",Intra-Asia,Sea,Auto Parts,7,10,7,0,On Time,None,0.73,5.8,4.6,7743.48,8952,Standard Shipping
ORD-EA74F7DF,2025-08-12,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Pharmaceuticals,18,21,27,6,Late,Severe Weather (Typhoon/Storm),0.32,8.5,3.54,1557.47,1311,Expedited Air Freight
ORD-301587A1,2024-02-22,"Shenzhen, CN","Rotterdam, NL",Suez,Sea,Textiles,28,31,40,9,Late,Geopolitical Conflict (Route Diversion),0.19,6.6,3.22,1647.9,1731,Re-routing
ORD-88FDC586,2024-10-12,"Shanghai, CN","Los Angeles, US",Pacific,Air,Pharmaceuticals,2,4,1,0,On Time,None,0.16,9.3,4.37,41891.08,6566,Standard Shipping
ORD-A81756F6,2025-08-15,"Mumbai, IN","Felixstowe, UK",Suez,Sea,Consumer Electronics,24,25,24,0,On Time,None,0.57,0.9,2.12,3519.94,4484,Standard Shipping
ORD-808B6D7A,2024-12-30,"Tokyo, JP","Singapore, SG",Intra-Asia,Sea,Perishable Foods,7,10,7,0,On Time,None,0.39,8.0,3.56,2378.99,3423,Standard Shipping
ORD-03C39B41,2024-08-01,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Textiles,18,19,18,0,On Time,None,0.6,0.3,4.44,7728.8,9661,Standard Shipping
ORD-9BE649EE,2024-07-11,"Hamburg, DE","New York, US",Atlantic,Sea,Pharmaceuticals,12,13,18,5,Late,Port Congestion,0.11,4.3,2.44,398.36,435,Expedited Air Freight
ORD-59934FB8,2025-09-23,"Shenzhen, CN","Rotterdam, NL",Suez,Sea,Perishable Foods,28,30,28,0,On Time,None,0.35,8.0,3.45,4069.58,6029,Standard Shipping
ORD-114CB21D,2025-02-12,"Tokyo, JP","Singapore, SG",Intra-Asia,Sea,Semiconductors,7,8,7,0,On Time,None,0.15,3.1,4.36,913.1,1588,Standard Shipping
ORD-D6128685,2025-07-07,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Perishable Foods,18,19,24,5,Late,Severe Weather (Typhoon/Storm),0.75,8.1,5.2,6101.54,5811,Standard Shipping
ORD-B0632315,2025-06-11,"Shenzhen, CN","Rotterdam, NL",Suez,Air,Semiconductors,3,6,4,0,On Time,None,0.3,5.0,4.2,43736.55,6117,Standard Shipping
ORD-775B310B,2025-04-07,"Mumbai, IN","Felixstowe, UK",Suez,Sea,Semiconductors,24,26,22,0,On Time,None,0.66,9.1,4.22,4214.74,5078,Standard Shipping
ORD-C4272E56,2024-01-28,"Tokyo, JP","Singapore, SG",Intra-Asia,Sea,Pharmaceuticals,7,8,6,0,On Time,None,0.82,3.2,2.45,2421.51,2661,Standard Shipping
ORD-A5C52E5D,2024-06-17,"Hamburg, DE","New York, US",Atlantic,Sea,Perishable Foods,12,13,12,0,On Time,None,0.74,4.5,4.21,8044.02,9246,Standard Shipping
ORD-9C328D7D,2024-05-23,"Santos, BR","Shanghai, CN",Commodity,Sea,Raw Materials,35,38,35,0,On Time,None,0.69,0.9,3.15,2389.66,2828,Standard Shipping
ORD-4B5A0350,2025-10-09,"Hamburg, DE","New York, US",Atlantic,Sea,Perishable Foods,12,13,13,0,On Time,None,0.66,4.6,5.19,3939.18,4746,Standard Shipping
ORD-C21CD7AB,2025-11-15,"Tokyo, JP","Singapore, SG",Intra-Asia,Air,Semiconductors,2,3,2,0,On Time,None,0.55,0.5,4.5,12003.2,1408,Standard Shipping
ORD-8468ED9B,2025-01-22,"Santos, BR","Shanghai, CN",Commodity,Sea,Textiles,35,38,34,0,On Time,None,0.62,4.3,4.27,2573.37,3177,Standard Shipping
ORD-C227A225,2024-02-15,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Textiles,18,21,20,0,On Time,None,0.56,8.9,3.84,4428.84,5678,Standard Shipping
ORD-143601A5,2024-11-17,"Tokyo, JP","Singapore, SG",Intra-Asia,Sea,Raw Materials,7,9,7,0,On Time,None,0.34,3.4,2.14,4824.0,7200,Standard Shipping
ORD-6A1A20E1,2025-04-28,"Shenzhen, CN","Rotterdam, NL",Suez,Air,Pharmaceuticals,3,4,3,0,On Time,None,0.28,6.0,3.62,3611.52,513,Standard Shipping
ORD-308B6FAD,2025-01-26,"Tokyo, JP","Singapore, SG",Intra-Asia,Sea,Perishable Foods,7,9,7,0,On Time,None,0.76,6.8,3.74,4895.44,5563,Standard Shipping
ORD-5E5D9196,2024-06-28,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Raw Materials,18,20,18,0,On Time,None,0.39,0.6,2.97,6403.04,9213,Standard Shipping
ORD-DC9CEDED,2024-07-28,"Tokyo, JP","Singapore, SG",Intra-Asia,Sea,Pharmaceuticals,7,10,7,0,On Time,None,0.19,3.8,4.05,449.22,755,Standard Shipping
ORD-14AE4F39,2025-09-18,"Shenzhen, CN","Rotterdam, NL",Suez,Sea,Auto Parts,28,29,28,0,On Time,None,0.34,1.6,2.95,2066.95,3085,Standard Shipping
ORD-2FD53E77,2024-04-01,"Santos, BR","Shanghai, CN",Commodity,Sea,Consumer Electronics,35,36,35,0,On Time,None,0.57,5.1,5.2,2718.45,3463,Standard Shipping
ORD-099A6E37,2025-04-27,"Tokyo, JP","Singapore, SG",Intra-Asia,Sea,Raw Materials,7,9,7,0,On Time,None,0.37,9.5,5.22,3725.03,5438,Standard Shipping
ORD-F7A0794B,2024-01-31,"Mumbai, IN","Felixstowe, UK",Suez,Sea,Raw Materials,24,27,44,17,Late,Geopolitical Conflict (Route Diversion),0.18,8.8,2.98,6819.46,7224,Re-routing
ORD-7DD8C9C0,2024-07-05,"Shanghai, CN","Los Angeles, US",Pacific,Air,Semiconductors,2,3,12,9,Late,Severe Weather (Typhoon/Storm),0.83,5.1,3.01,149139.14,8232,Expedited Air Freight
ORD-17100787,2025-07-30,"Mumbai, IN","Felixstowe, UK",Suez,Sea,Textiles,24,26,24,0,On Time,None,0.19,7.4,4.99,231.45,389,Standard Shipping
ORD-22905D2D,2025-11-17,"Shenzhen, CN","Rotterdam, NL",Suez,Sea,Consumer Electronics,28,31,28,0,On Time,None,0.57,5.7,3.29,4626.0,5893,Standard Shipping
ORD-D37DCFB1,2025-10-19,"Mumbai, IN","Felixstowe, UK",Suez,Sea,Auto Parts,24,26,35,9,Late,Geopolitical Conflict (Route Diversion),0.62,6.7,4.29,1017.36,785,Re-routing
ORD-6A04FFE1,2024-05-17,"Mumbai, IN","Felixstowe, UK",Suez,Sea,Raw Materials,24,25,24,0,On Time,None,0.89,2.6,4.11,4878.09,5162,Standard Shipping
ORD-9D1E3F20,2025-01-25,"Shenzhen, CN","Rotterdam, NL",Suez,Sea,Semiconductors,28,29,29,0,On Time,None,0.25,6.3,4.63,908.12,1453,Standard Shipping
ORD-CA93F240,2025-12-11,"Santos, BR","Shanghai, CN",Commodity,Sea,Consumer Electronics,35,38,35,0,On Time,None,0.43,7.1,3.28,5279.56,7384,Standard Shipping
ORD-DBB96918,2024-03-08,"Mumbai, IN","Felixstowe, UK",Suez,Sea,Perishable Foods,24,27,24,0,On Time,None,0.68,7.4,3.44,5630.52,6703,Standard Shipping
ORD-69006A7C,2025-04-02,"Santos, BR","Shanghai, CN",Commodity,Sea,Raw Materials,35,37,35,0,On Time,None,0.77,2.9,1.8,6707.41,7579,Standard Shipping
ORD-F56D5960,2024-04-26,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Semiconductors,18,19,18,0,On Time,None,0.79,0.7,4.46,459.13,513,Standard Shipping
ORD-B73E0D6B,2025-01-06,"Shanghai, CN","Los Angeles, US",Pacific,Air,Semiconductors,2,4,8,4,Late,Port Congestion,0.65,5.8,2.58,91834.0,6133,Expedited Air Freight
ORD-1EB9ABE6,2024-05-10,"Hamburg, DE","New York, US",Atlantic,Sea,Textiles,12,13,12,0,On Time,None,0.42,1.4,3.5,6496.5,9150,Standard Shipping
ORD-CB9C0094,2025-12-15,"Tokyo, JP","Singapore, SG",Intra-Asia,Sea,Consumer Electronics,7,9,14,5,Late,Port Congestion,0.29,4.6,2.13,2834.46,3995,Standard Shipping
ORD-036B83C0,2025-10-21,"Shenzhen, CN","Rotterdam, NL",Suez,Sea,Semiconductors,28,30,27,0,On Time,None,0.43,8.7,2.19,6873.3,9613,Standard Shipping
ORD-6EC57D62,2024-07-24,"Shanghai, CN","Los Angeles, US",Pacific,Air,Pharmaceuticals,2,3,2,0,On Time,None,0.85,5.1,4.01,44047.58,4329,Standard Shipping
ORD-F3E237EB,2025-09-02,"Santos, BR","Shanghai, CN",Commodity,Sea,Consumer Electronics,35,36,35,0,On Time,None,0.19,10.0,3.7,1892.1,3180,Standard Shipping
ORD-B2531094,2024-07-03,"Santos, BR","Shanghai, CN",Commodity,Sea,Perishable Foods,35,37,35,0,On Time,None,0.49,9.3,4.36,4469.26,5999,Standard Shipping
ORD-7C90A848,2025-10-23,"Santos, BR","Shanghai, CN",Commodity,Sea,Semiconductors,35,38,34,0,On Time,None,0.67,5.3,4.2,2633.59,3154,Standard Shipping
ORD-A0C8BEB7,2025-05-30,"Hamburg, DE","New York, US",Atlantic,Sea,Auto Parts,12,14,13,0,On Time,None,0.22,7.9,4.43,858.27,1407,Standard Shipping
ORD-9FC334A6,2024-05-15,"Hamburg, DE","New York, US",Atlantic,Air,Pharmaceuticals,2,5,1,0,On Time,None,0.48,3.2,2.22,11550.66,1419,Standard Shipping
ORD-0B38B623,2025-12-26,"Tokyo, JP","Singapore, SG",Intra-Asia,Sea,Perishable Foods,7,9,8,0,On Time,None,0.87,8.0,3.59,8722.61,9329,Standard Shipping
ORD-0A152B4F,2025-04-24,"Tokyo, JP","Singapore, SG",Intra-Asia,Sea,Textiles,7,9,10,1,Late,Port Congestion,0.23,0.0,6.33,505.34,747,Standard Shipping
ORD-BDFDEFBA,2025-10-07,"Mumbai, IN","Felixstowe, UK",Suez,Sea,Textiles,24,25,24,0,On Time,None,0.65,0.8,3.96,2621.02,3177,Standard Shipping
ORD-F3F6FA8F,2025-02-10,"Hamburg, DE","New York, US",Atlantic,Air,Pharmaceuticals,2,5,2,0,On Time,None,0.39,10.0,2.72,27659.61,3618,Standard Shipping
ORD-9AC9EBF1,2025-06-21,"Shenzhen, CN","Rotterdam, NL",Suez,Sea,Textiles,28,29,28,0,On Time,None,0.14,9.0,4.53,5664.09,9937,Standard Shipping
ORD-74036D6C,2025-05-03,"Hamburg, DE","New York, US",Atlantic,Sea,Semiconductors,12,13,13,0,On Time,None,0.65,9.3,4.05,975.97,1183,Standard Shipping
ORD-7A312ABB,2024-11-03,"Hamburg, DE","New York, US",Atlantic,Sea,Raw Materials,12,15,12,0,On Time,None,0.84,1.1,3.51,2387.4,2595,Standard Shipping
ORD-01F68A84,2025-10-02,"Tokyo, JP","Singapore, SG",Intra-Asia,Sea,Textiles,7,10,8,0,On Time,None,0.66,2.8,3.56,3268.54,3938,Standard Shipping
ORD-A0AAF87B,2025-05-14,"Hamburg, DE","New York, US",Atlantic,Sea,Consumer Electronics,12,15,12,0,On Time,None,0.45,8.5,3.57,3435.05,4738,Standard Shipping
ORD-8BF26467,2025-05-05,"Santos, BR","Shanghai, CN",Commodity,Air,Semiconductors,4,5,4,0,On Time,None,0.71,5.7,2.73,63022.9,6701,Standard Shipping
ORD-0A91D138,2025-02-19,"Shenzhen, CN","Rotterdam, NL",Suez,Sea,Perishable Foods,28,30,28,0,On Time,None,0.52,1.8,0.82,1023.72,1347,Standard Shipping
ORD-B375C262,2024-11-24,"Mumbai, IN","Felixstowe, UK",Suez,Air,Pharmaceuticals,3,5,3,0,On Time,None,0.12,5.2,0.41,35376.88,5743,Standard Shipping
ORD-5C81D940,2025-01-02,"Shenzhen, CN","Rotterdam, NL",Suez,Sea,Perishable Foods,28,29,28,0,On Time,None,0.41,4.1,1.99,5794.39,8219,Standard Shipping
ORD-7DC83539,2024-01-31,"Shenzhen, CN","Rotterdam, NL",Suez,Sea,Textiles,28,29,28,0,On Time,None,0.72,3.7,4.61,3818.4,4440,Standard Shipping
ORD-6A4A6849,2024-07-04,"Shenzhen, CN","Rotterdam, NL",Suez,Sea,Textiles,28,31,27,0,On Time,None,0.45,8.3,4.1,534.32,737,Standard Shipping
ORD-53116BAA,2025-05-26,"Mumbai, IN","Felixstowe, UK",Suez,Sea,Textiles,24,26,23,0,On Time,None,0.89,9.8,3.92,9196.74,9732,Standard Shipping
ORD-787FFAE5,2025-09-10,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Auto Parts,18,20,18,0,On Time,None,0.24,2.9,4.83,1596.5,2575,Standard Shipping
ORD-B2C135BB,2024-10-30,"Tokyo, JP","Singapore, SG",Intra-Asia,Air,Pharmaceuticals,2,5,5,0,On Time,None,0.37,1.7,3.21,26786.93,3555,Standard Shipping
ORD-C94891E5,2024-07-27,"Tokyo, JP","Singapore, SG",Intra-Asia,Sea,Raw Materials,7,9,7,0,On Time,None,0.23,2.1,3.94,3286.56,5344,Standard Shipping
ORD-CD1C460D,2024-04-14,"Santos, BR","Shanghai, CN",Commodity,Sea,Textiles,35,36,39,3,Late,Port Congestion,0.78,0.9,1.33,3126.93,3194,Standard Shipping
ORD-B17E7D73,2025-07-19,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Semiconductors,18,21,18,0,On Time,None,0.53,1.3,5.99,4054.5,5300,Standard Shipping
ORD-6388C4F9,2025-01-09,"Santos, BR","Shanghai, CN",Commodity,Air,Semiconductors,4,7,4,0,On Time,None,0.12,9.3,2.07,56111.44,9109,Standard Shipping
ORD-277B0FF5,2024-02-01,"Santos, BR","Shanghai, CN",Commodity,Sea,Perishable Foods,35,38,35,0,On Time,None,0.8,3.4,4.53,4957.2,5508,Standard Shipping
ORD-809D264C,2024-10-14,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Auto Parts,18,20,19,0,On Time,None,0.76,4.7,1.3,5750.8,6535,Standard Shipping
ORD-799BD240,2025-01-18,"Shenzhen, CN","Rotterdam, NL",Suez,Sea,Raw Materials,28,29,28,0,On Time,None,0.41,0.0,3.94,377.17,535,Standard Shipping
ORD-FE188A6D,2025-10-30,"Shenzhen, CN","Rotterdam, NL",Suez,Sea,Perishable Foods,28,31,28,0,On Time,None,0.41,9.0,2.71,2810.13,3986,Standard Shipping
ORD-A9EAF8EA,2024-09-04,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Textiles,18,21,18,0,On Time,None,0.58,5.8,3.66,453.46,574,Standard Shipping
ORD-FBE73867,2024-09-11,"Shenzhen, CN","Rotterdam, NL",Suez,Sea,Pharmaceuticals,28,30,28,0,On Time,None,0.48,3.1,2.52,4733.78,6397,Standard Shipping
ORD-E72891E2,2024-08-04,"Hamburg, DE","New York, US",Atlantic,Sea,Semiconductors,12,13,12,0,On Time,None,0.44,3.9,3.75,5794.56,8048,Standard Shipping
ORD-6BDA0ACA,2024-01-19,"Santos, BR","Shanghai, CN",Commodity,Sea,Auto Parts,35,38,35,0,On Time,None,0.81,3.7,3.95,8850.0,9779,Standard Shipping
ORD-C3FF68CF,2025-02-21,"Santos, BR","Shanghai, CN",Commodity,Sea,Auto Parts,35,36,35,0,On Time,None,0.78,7.6,2.68,149.52,168,Standard Shipping
ORD-16D60848,2024-03-11,"Mumbai, IN","Felixstowe, UK",Suez,Sea,Textiles,24,27,24,0,On Time,None,0.45,6.2,5.11,6216.88,8575,Standard Shipping
ORD-D745051E,2025-12-15,"Shenzhen, CN","Rotterdam, NL",Suez,Sea,Auto Parts,28,31,28,0,On Time,None,0.33,6.9,3.15,996.84,1499,Standard Shipping
ORD-3AE87782,2025-04-22,"Mumbai, IN","Felixstowe, UK",Suez,Air,Pharmaceuticals,3,5,4,0,On Time,None,0.49,8.0,5.33,34984.46,4269,Standard Shipping
ORD-7F9E9729,2025-06-24,"Mumbai, IN","Felixstowe, UK",Suez,Sea,Consumer Electronics,24,25,23,0,On Time,None,0.29,6.7,2.1,2745.12,4256,Standard Shipping
ORD-AF35170D,2024-09-22,"Santos, BR","Shanghai, CN",Commodity,Sea,Consumer Electronics,35,37,35,0,On Time,None,0.52,8.1,3.68,4753.8,6255,Standard Shipping
ORD-DF431ED6,2025-12-23,"Hamburg, DE","New York, US",Atlantic,Sea,Auto Parts,12,13,12,0,On Time,None,0.31,4.4,1.41,6419.66,9801,Standard Shipping
ORD-AEF28208,2024-01-06,"Mumbai, IN","Felixstowe, UK",Suez,Sea,Raw Materials,24,26,24,0,On Time,None,0.38,7.8,5.51,1417.26,2054,Standard Shipping
ORD-E005F7A5,2025-01-23,"Hamburg, DE","New York, US",Atlantic,Sea,Perishable Foods,12,14,12,0,On Time,None,0.65,5.7,3.4,3901.42,4729,Standard Shipping
ORD-CB236218,2024-06-29,"Hamburg, DE","New York, US",Atlantic,Sea,Textiles,12,14,11,0,On Time,None,0.41,4.1,4.02,5786.64,8208,Standard Shipping
ORD-CB2CE8E2,2025-04-29,"Santos, BR","Shanghai, CN",Commodity,Air,Semiconductors,4,7,4,0,On Time,None,0.67,1.7,3.13,75463.96,8216,Standard Shipping
ORD-3247F452,2025-08-18,"Mumbai, IN","Felixstowe, UK",Suez,Sea,Auto Parts,24,27,24,0,On Time,None,0.59,9.7,3.66,7499.23,9433,Standard Shipping
ORD-5B07A85D,2024-05-18,"Hamburg, DE","New York, US",Atlantic,Sea,Consumer Electronics,12,14,12,0,On Time,None,0.72,1.6,2.64,3879.46,4511,Standard Shipping
ORD-AEDE0C1A,2025-03-20,"Mumbai, IN","Felixstowe, UK",Suez,Sea,Pharmaceuticals,24,25,43,18,Late,Geopolitical Conflict (Route Diversion),0.65,9.6,2.93,18530.81,9359,Expedited Air Freight
ORD-F893F15F,2025-09-26,"Tokyo, JP","Singapore, SG",Intra-Asia,Sea,Pharmaceuticals,7,9,7,0,On Time,None,0.53,2.8,3.32,749.7,980,Standard Shipping
ORD-7609F8F0,2024-04-24,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Auto Parts,18,21,19,0,On Time,None,0.11,4.9,2.15,5146.52,9273,Standard Shipping
ORD-6005CE2C,2024-07-01,"Shenzhen, CN","Rotterdam, NL",Suez,Sea,Textiles,28,31,28,0,On Time,None,0.78,9.3,4.45,8033.14,9026,Standard Shipping
ORD-59B4C31F,2025-03-27,"Tokyo, JP","Singapore, SG",Intra-Asia,Sea,Raw Materials,7,9,7,0,On Time,None,0.29,3.5,3.45,3833.24,5943,Standard Shipping
ORD-06C719AE,2024-04-09,"Mumbai, IN","Felixstowe, UK",Suez,Sea,Raw Materials,24,25,24,0,On Time,None,0.8,2.7,3.09,3085.2,3428,Standard Shipping
ORD-A456CF6D,2024-04-02,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Semiconductors,18,19,17,0,On Time,None,0.55,9.4,2.68,1804.98,2329,Standard Shipping
ORD-C670E56C,2024-06-09,"Shanghai, CN","Los Angeles, US",Pacific,Air,Semiconductors,2,5,2,0,On Time,None,0.54,6.8,0.82,58705.57,6931,Standard Shipping
ORD-75FA5C22,2025-12-02,"Santos, BR","Shanghai, CN",Commodity,Sea,Auto Parts,35,37,33,0,On Time,None,0.6,2.0,5.04,1048.0,1310,Standard Shipping
ORD-1DAA0743,2024-02-27,"Mumbai, IN","Felixstowe, UK",Suez,Sea,Perishable Foods,24,25,24,0,On Time,None,0.55,0.7,3.62,327.82,423,Standard Shipping
ORD-02CDC386,2025-01-26,"Hamburg, DE","New York, US",Atlantic,Sea,Semiconductors,12,13,12,0,On Time,None,0.3,6.8,5.47,3783.0,5820,Standard Shipping
ORD-050CDF73,2025-10-19,"Hamburg, DE","New York, US",Atlantic,Sea,Pharmaceuticals,12,14,12,0,On Time,None,0.34,1.0,4.4,2746.33,4099,Standard Shipping
ORD-4291F748,2024-02-03,"Tokyo, JP","Singapore, SG",Intra-Asia,Sea,Pharmaceuticals,7,9,8,0,On Time,None,0.25,6.0,2.07,3706.88,5931,Standard Shipping
ORD-CDFE5109,2025-08-15,"Shenzhen, CN","Rotterdam, NL",Suez,Sea,Raw Materials,28,30,29,0,On Time,None,0.39,4.6,5.46,131.36,189,Standard Shipping
ORD-0DDE30B9,2025-12-18,"Hamburg, DE","New York, US",Atlantic,Sea,Textiles,12,13,12,0,On Time,None,0.77,4.7,4.57,3062.99,3461,Standard Shipping
ORD-FF26E681,2025-04-17,"Shenzhen, CN","Rotterdam, NL",Suez,Sea,Consumer Electronics,28,30,28,0,On Time,None,0.35,9.8,3.19,477.23,707,Standard Shipping
ORD-C1594076,2024-02-10,"Mumbai, IN","Felixstowe, UK",Suez,Sea,Auto Parts,24,25,37,12,Late,Geopolitical Conflict (Route Diversion),0.43,5.9,7.08,3323.31,2905,Re-routing
ORD-7E5B926F,2025-10-24,"Tokyo, JP","Singapore, SG",Intra-Asia,Sea,Textiles,7,9,7,0,On Time,None,0.77,8.0,4.34,4776.35,5397,Standard Shipping
ORD-2E054430,2025-07-17,"Shenzhen, CN","Rotterdam, NL",Suez,Air,Pharmaceuticals,3,5,3,0,On Time,None,0.64,3.1,3.09,26248.2,2910,Standard Shipping
ORD-824ED28C,2024-10-06,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Auto Parts,18,20,18,0,On Time,None,0.25,0.7,2.31,5052.5,8084,Standard Shipping
ORD-502C09F5,2025-01-14,"Hamburg, DE","New York, US",Atlantic,Air,Semiconductors,2,5,1,0,On Time,None,0.83,3.9,2.63,49197.72,4888,Standard Shipping
ORD-E60D275A,2025-10-24,"Shenzhen, CN","Rotterdam, NL",Suez,Sea,Semiconductors,28,31,28,0,On Time,None,0.11,5.4,3.14,5205.9,9380,Standard Shipping
ORD-8248C20F,2024-07-26,"Mumbai, IN","Felixstowe, UK",Suez,Sea,Raw Materials,24,27,24,0,On Time,None,0.19,4.4,3.4,900.83,1514,Standard Shipping
ORD-B0208ADA,2025-10-16,"Mumbai, IN","Felixstowe, UK",Suez,Sea,Consumer Electronics,24,26,24,0,On Time,None,0.46,8.0,3.26,7086.84,9708,Standard Shipping
ORD-EF4D9EEC,2025-05-17,"Hamburg, DE","New York, US",Atlantic,Sea,Perishable Foods,12,13,12,0,On Time,None,0.38,1.8,3.03,5869.83,8507,Standard Shipping
ORD-2054E13C,2025-01-14,"Mumbai, IN","Felixstowe, UK",Suez,Air,Pharmaceuticals,3,4,4,0,On Time,None,0.67,9.6,3.22,79551.29,8661,Standard Shipping
ORD-231D868F,2025-11-03,"Hamburg, DE","New York, US",Atlantic,Sea,Perishable Foods,12,15,11,0,On Time,None,0.33,9.9,1.83,1135.82,1708,Standard Shipping
ORD-70D9285E,2024-03-24,"Hamburg, DE","New York, US",Atlantic,Sea,Perishable Foods,12,13,12,0,On Time,None,0.13,4.9,3.64,3505.82,6205,Standard Shipping
ORD-A6AFCCDF,2025-03-25,"Tokyo, JP","Singapore, SG",Intra-Asia,Sea,Raw Materials,7,9,8,0,On Time,None,0.78,6.7,4.92,7113.77,7993,Standard Shipping
ORD-F220E908,2024-11-26,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Semiconductors,18,19,19,0,On Time,None,0.87,6.1,3.0,3180.87,3402,Standard Shipping
ORD-BB787988,2025-06-02,"Shenzhen, CN","Rotterdam, NL",Suez,Sea,Textiles,28,31,27,0,On Time,None,0.41,6.8,3.24,6356.28,9016,Standard Shipping
ORD-78015871,2024-11-23,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Pharmaceuticals,18,19,19,0,On Time,None,0.32,9.6,4.07,685.74,1039,Standard Shipping
ORD-A60E0F67,2025-03-05,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Semiconductors,18,20,17,0,On Time,None,0.23,0.0,1.04,4763.79,7746,Standard Shipping
